Experiment type: genetic perturbagen																																																																																																																																																																																																																																																																																																																																																																									
Details: several transcriptomic perturbagens in 1 cell line. For this experiment more than 1 control was required																																																																																																																																																																																																																																																																																																																																																																									
Read-out: Confluency																																																																																																																																																																																																																																																																																																																																																																									
Time point interval: 3 h																																																																																																																																																																																																																																																																																																																																																																									
Total number of time points: 23																																																																																																																																																																																																																																																																																																																																																																									
																																																																																																																																																																																																																																																																																																																																																																									
																																																																																																																																																																																																																																																																																																																																																																									
Date Time	Elapsed	CellLineName (1) 12K / well GeneA 40 ng/well (B2)	CellLineName (1) 12K / well GeneA 40 ng/well (B3)	CellLineName (1) 12K / well GeneA 40 ng/well (B4)	CellLineName (1) 12K / well GeneA 40 ng/well (B5)	CellLineName (1) 12K / well GeneB 40 ng/well (B6)	CellLineName (1) 12K / well GeneB 40 ng/well (B7)	CellLineName (1) 12K / well GeneB 40 ng/well (B8)	CellLineName (1) 12K / well GeneB 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneD 40 ng/well (C2)	CellLineName (1) 12K / well GeneD 40 ng/well (C3)	CellLineName (1) 12K / well GeneD 40 ng/well (C4)	CellLineName (1) 12K / well GeneD 40 ng/well (C5)	CellLineName (1) 12K / well GeneE 40 ng/well (C6)	CellLineName (1) 12K / well GeneE 40 ng/well (C7)	CellLineName (1) 12K / well GeneE 40 ng/well (C8)	CellLineName (1) 12K / well GeneE 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneG 40 ng/well (D2)	CellLineName (1) 12K / well GeneG 40 ng/well (D3)	CellLineName (1) 12K / well GeneG 40 ng/well (D4)	CellLineName (1) 12K / well GeneG 40 ng/well (D5)	CellLineName (1) 12K / well GeneH 40 ng/well (D6)	CellLineName (1) 12K / well GeneH 40 ng/well (D7)	CellLineName (1) 12K / well GeneH 40 ng/well (D8)	CellLineName (1) 12K / well GeneH 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneJ 40 ng/well (E2)	CellLineName (1) 12K / well GeneJ 40 ng/well (E3)	CellLineName (1) 12K / well GeneJ 40 ng/well (E4)	CellLineName (1) 12K / well GeneJ 40 ng/well (E5)	CellLineName (1) 12K / well GeneK 40 ng/well (E6)	CellLineName (1) 12K / well GeneK 40 ng/well (E7)	CellLineName (1) 12K / well GeneK 40 ng/well (E8)	CellLineName (1) 12K / well GeneK 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneM 40 ng/well (F2)	CellLineName (1) 12K / well GeneM 40 ng/well (F3)	CellLineName (1) 12K / well GeneM 40 ng/well (F4)	CellLineName (1) 12K / well GeneM 40 ng/well (F5)	CellLineName (1) 12K / well GeneN 40 ng/well (F6)	CellLineName (1) 12K / well GeneN 40 ng/well (F7)	CellLineName (1) 12K / well GeneN 40 ng/well (F8)	CellLineName (1) 12K / well GeneN 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneP 40 ng/well (G2)	CellLineName (1) 12K / well GeneP 40 ng/well (G3)	CellLineName (1) 12K / well GeneP 40 ng/well (G4)	CellLineName (1) 12K / well GeneP 40 ng/well (G5)	CellLineName (1) 12K / well GeneQ 40 ng/well (G6)	CellLineName (1) 12K / well GeneQ 40 ng/well (G7)	CellLineName (1) 12K / well GeneQ 40 ng/well (G8)	CellLineName (1) 12K / well GeneQ 40 ng/well (G9)	CellLineName (1) 12K / well cellsonly 100% (G10)	CellLineName (1) 12K / well cellsonly 100% (G11)	CellLineName (1) 12K / well GeneR 40 ng/well (B2)	CellLineName (1) 12K / well GeneR 40 ng/well (B3)	CellLineName (1) 12K / well GeneR 40 ng/well (B4)	CellLineName (1) 12K / well GeneR 40 ng/well (B5)	CellLineName (1) 12K / well GeneS 40 ng/well (B6)	CellLineName (1) 12K / well GeneS 40 ng/well (B7)	CellLineName (1) 12K / well GeneS 40 ng/well (B8)	CellLineName (1) 12K / well GeneS 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneT 40 ng/well (C2)	CellLineName (1) 12K / well GeneT 40 ng/well (C3)	CellLineName (1) 12K / well GeneT 40 ng/well (C4)	CellLineName (1) 12K / well GeneT 40 ng/well (C5)	CellLineName (1) 12K / well GeneU 40 ng/well (C6)	CellLineName (1) 12K / well GeneU 40 ng/well (C7)	CellLineName (1) 12K / well GeneU 40 ng/well (C8)	CellLineName (1) 12K / well GeneU 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneV 40 ng/well (D2)	CellLineName (1) 12K / well GeneV 40 ng/well (D3)	CellLineName (1) 12K / well GeneV 40 ng/well (D4)	CellLineName (1) 12K / well GeneV 40 ng/well (D5)	CellLineName (1) 12K / well GeneW 40 ng/well (D6)	CellLineName (1) 12K / well GeneW 40 ng/well (D7)	CellLineName (1) 12K / well GeneW 40 ng/well (D8)	CellLineName (1) 12K / well GeneW 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneX 40 ng/well (E2)	CellLineName (1) 12K / well GeneX 40 ng/well (E3)	CellLineName (1) 12K / well GeneX 40 ng/well (E4)	CellLineName (1) 12K / well GeneX 40 ng/well (E5)	CellLineName (1) 12K / well GeneY 40 ng/well (E6)	CellLineName (1) 12K / well GeneY 40 ng/well (E7)	CellLineName (1) 12K / well GeneY 40 ng/well (E8)	CellLineName (1) 12K / well GeneY 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneZ 40 ng/well (F2)	CellLineName (1) 12K / well GeneZ 40 ng/well (F3)	CellLineName (1) 12K / well GeneZ 40 ng/well (F4)	CellLineName (1) 12K / well GeneZ 40 ng/well (F5)	CellLineName (1) 12K / well GeneAA 40 ng/well (F6)	CellLineName (1) 12K / well GeneAA 40 ng/well (F7)	CellLineName (1) 12K / well GeneAA 40 ng/well (F8)	CellLineName (1) 12K / well GeneAA 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneAB 40 ng/well (G2)	CellLineName (1) 12K / well GeneAB 40 ng/well (G3)	CellLineName (1) 12K / well GeneAB 40 ng/well (G4)	CellLineName (1) 12K / well GeneAB 40 ng/well (G5)	CellLineName (1) 12K / well GeneAC 40 ng/well (G6)	CellLineName (1) 12K / well GeneAC 40 ng/well (G7)	CellLineName (1) 12K / well GeneAC 40 ng/well (G8)	CellLineName (1) 12K / well GeneAC 40 ng/well (G9)	CellLineName (1) 12K / well CellsOnly 100% (G10)	CellLineName (1) 12K / well CellsOnly 100% (G11)	CellLineName (1) 12K / well GeneAD 40 ng/well (B2)	CellLineName (1) 12K / well GeneAD 40 ng/well (B3)	CellLineName (1) 12K / well GeneAD 40 ng/well (B4)	CellLineName (1) 12K / well GeneAD 40 ng/well (B5)	CellLineName (1) 12K / well GeneAE 40 ng/well (B6)	CellLineName (1) 12K / well GeneAE 40 ng/well (B7)	CellLineName (1) 12K / well GeneAE 40 ng/well (B8)	CellLineName (1) 12K / well GeneAE 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneAF 40 ng/well (C2)	CellLineName (1) 12K / well GeneAF 40 ng/well (C3)	CellLineName (1) 12K / well GeneAF 40 ng/well (C4)	CellLineName (1) 12K / well GeneAF 40 ng/well (C5)	CellLineName (1) 12K / well GeneAG 40 ng/well (C6)	CellLineName (1) 12K / well GeneAG 40 ng/well (C7)	CellLineName (1) 12K / well GeneAG 40 ng/well (C8)	CellLineName (1) 12K / well GeneAG 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneAH 40 ng/well (D2)	CellLineName (1) 12K / well GeneAH 40 ng/well (D3)	CellLineName (1) 12K / well GeneAH 40 ng/well (D4)	CellLineName (1) 12K / well GeneAH 40 ng/well (D5)	CellLineName (1) 12K / well GeneAI 40 ng/well (D6)	CellLineName (1) 12K / well GeneAI 40 ng/well (D7)	CellLineName (1) 12K / well GeneAI 40 ng/well (D8)	CellLineName (1) 12K / well GeneAI 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneAJ 40 ng/well (E2)	CellLineName (1) 12K / well GeneAJ 40 ng/well (E3)	CellLineName (1) 12K / well GeneAJ 40 ng/well (E4)	CellLineName (1) 12K / well GeneAJ 40 ng/well (E5)	CellLineName (1) 12K / well GeneAK 40 ng/well (E6)	CellLineName (1) 12K / well GeneAK 40 ng/well (E7)	CellLineName (1) 12K / well GeneAK 40 ng/well (E8)	CellLineName (1) 12K / well GeneAK 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneAL 40 ng/well (F2)	CellLineName (1) 12K / well GeneAL 40 ng/well (F3)	CellLineName (1) 12K / well GeneAL 40 ng/well (F4)	CellLineName (1) 12K / well GeneAL 40 ng/well (F5)	CellLineName (1) 12K / well GeneAM 40 ng/well (F6)	CellLineName (1) 12K / well GeneAM 40 ng/well (F7)	CellLineName (1) 12K / well GeneAM 40 ng/well (F8)	CellLineName (1) 12K / well GeneAM 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneAN 40 ng/well (G2)	CellLineName (1) 12K / well GeneAN 40 ng/well (G3)	CellLineName (1) 12K / well GeneAN 40 ng/well (G4)	CellLineName (1) 12K / well GeneAN 40 ng/well (G5)	CellLineName (1) 12K / well GeneAO 40 ng/well (G6)	CellLineName (1) 12K / well GeneAO 40 ng/well (G7)	CellLineName (1) 12K / well GeneAO 40 ng/well (G8)	CellLineName (1) 12K / well GeneAO 40 ng/well (G9)	CellLineName (1) 12K / well CellsOnly 100% (G10)	CellLineName (1) 12K / well CellsOnly 100% (G11)	CellLineName (1) 12K / well GeneAP 40 ng/well (B2)	CellLineName (1) 12K / well GeneAP 40 ng/well (B3)	CellLineName (1) 12K / well GeneAP 40 ng/well (B4)	CellLineName (1) 12K / well GeneAP 40 ng/well (B5)	CellLineName (1) 12K / well GeneAQ 40 ng/well (B6)	CellLineName (1) 12K / well GeneAQ 40 ng/well (B7)	CellLineName (1) 12K / well GeneAQ 40 ng/well (B8)	CellLineName (1) 12K / well GeneAQ 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneAR 40 ng/well (C2)	CellLineName (1) 12K / well GeneAR 40 ng/well (C3)	CellLineName (1) 12K / well GeneAR 40 ng/well (C4)	CellLineName (1) 12K / well GeneAR 40 ng/well (C5)	CellLineName (1) 12K / well GeneAS 40 ng/well (C6)	CellLineName (1) 12K / well GeneAS 40 ng/well (C7)	CellLineName (1) 12K / well GeneAS 40 ng/well (C8)	CellLineName (1) 12K / well GeneAS 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneAT 40 ng/well (D2)	CellLineName (1) 12K / well GeneAT 40 ng/well (D3)	CellLineName (1) 12K / well GeneAT 40 ng/well (D4)	CellLineName (1) 12K / well GeneAT 40 ng/well (D5)	CellLineName (1) 12K / well GeneAU 40 ng/well (D6)	CellLineName (1) 12K / well GeneAU 40 ng/well (D7)	CellLineName (1) 12K / well GeneAU 40 ng/well (D8)	CellLineName (1) 12K / well GeneAU 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneAV 40 ng/well (E2)	CellLineName (1) 12K / well GeneAV 40 ng/well (E3)	CellLineName (1) 12K / well GeneAV 40 ng/well (E4)	CellLineName (1) 12K / well GeneAV 40 ng/well (E5)	CellLineName (1) 12K / well GeneAX 40 ng/well (E6)	CellLineName (1) 12K / well GeneAX 40 ng/well (E7)	CellLineName (1) 12K / well GeneAX 40 ng/well (E8)	CellLineName (1) 12K / well GeneAX 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneAZ 40 ng/well (F2)	CellLineName (1) 12K / well GeneAZ 40 ng/well (F3)	CellLineName (1) 12K / well GeneAZ 40 ng/well (F4)	CellLineName (1) 12K / well GeneAZ 40 ng/well (F5)	CellLineName (1) 12K / well GeneAY 40 ng/well (F6)	CellLineName (1) 12K / well GeneAY 40 ng/well (F7)	CellLineName (1) 12K / well GeneAY 40 ng/well (F8)	CellLineName (1) 12K / well GeneAY 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneBA 40 ng/well (G2)	CellLineName (1) 12K / well GeneBA 40 ng/well (G3)	CellLineName (1) 12K / well GeneBA 40 ng/well (G4)	CellLineName (1) 12K / well GeneBA 40 ng/well (G5)	CellLineName (1) 12K / well GeneBB 40 ng/well (G6)	CellLineName (1) 12K / well GeneBB 40 ng/well (G7)	CellLineName (1) 12K / well GeneBB 40 ng/well (G8)	CellLineName (1) 12K / well GeneBB 40 ng/well (G9)	CellLineName (1) 12K / well CellsOnly 100% (G10)	CellLineName (1) 12K / well CellsOnly 100% (G11)	CellLineName (1) 12K / well GeneBC 40 ng/well (B2)	CellLineName (1) 12K / well GeneBC 40 ng/well (B3)	CellLineName (1) 12K / well GeneBC 40 ng/well (B4)	CellLineName (1) 12K / well GeneBC 40 ng/well (B5)	CellLineName (1) 12K / well GeneBD 40 ng/well (B6)	CellLineName (1) 12K / well GeneBD 40 ng/well (B7)	CellLineName (1) 12K / well GeneBD 40 ng/well (B8)	CellLineName (1) 12K / well GeneBD 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneBE 40 ng/well (C2)	CellLineName (1) 12K / well GeneBE 40 ng/well (C3)	CellLineName (1) 12K / well GeneBE 40 ng/well (C4)	CellLineName (1) 12K / well GeneBE 40 ng/well (C5)	CellLineName (1) 12K / well GeneBF 40 ng/well (C6)	CellLineName (1) 12K / well GeneBF 40 ng/well (C7)	CellLineName (1) 12K / well GeneBF 40 ng/well (C8)	CellLineName (1) 12K / well GeneBF 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneBG 40 ng/well (D2)	CellLineName (1) 12K / well GeneBG 40 ng/well (D3)	CellLineName (1) 12K / well GeneBG 40 ng/well (D4)	CellLineName (1) 12K / well GeneBG 40 ng/well (D5)	CellLineName (1) 12K / well GeneBH 40 ng/well (D6)	CellLineName (1) 12K / well GeneBH 40 ng/well (D7)	CellLineName (1) 12K / well GeneBH 40 ng/well (D8)	CellLineName (1) 12K / well GeneBH 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneBI 40 ng/well (E2)	CellLineName (1) 12K / well GeneBI 40 ng/well (E3)	CellLineName (1) 12K / well GeneBI 40 ng/well (E4)	CellLineName (1) 12K / well GeneBI 40 ng/well (E5)	CellLineName (1) 12K / well GeneBJ 40 ng/well (E6)	CellLineName (1) 12K / well GeneBJ 40 ng/well (E7)	CellLineName (1) 12K / well GeneBJ 40 ng/well (E8)	CellLineName (1) 12K / well GeneBJ 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneBK 40 ng/well (F2)	CellLineName (1) 12K / well GeneBK 40 ng/well (F3)	CellLineName (1) 12K / well GeneBK 40 ng/well (F4)	CellLineName (1) 12K / well GeneBK 40 ng/well (F5)	CellLineName (1) 12K / well GeneBL 40 ng/well (F6)	CellLineName (1) 12K / well GeneBL 40 ng/well (F7)	CellLineName (1) 12K / well GeneBL 40 ng/well (F8)	CellLineName (1) 12K / well GeneBL 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneBM 40 ng/well (G2)	CellLineName (1) 12K / well GeneBM 40 ng/well (G3)	CellLineName (1) 12K / well GeneBM 40 ng/well (G4)	CellLineName (1) 12K / well GeneBM 40 ng/well (G5)	CellLineName (1) 12K / well GeneBN 40 ng/well (G6)	CellLineName (1) 12K / well GeneBN 40 ng/well (G7)	CellLineName (1) 12K / well GeneBN 40 ng/well (G8)	CellLineName (1) 12K / well GeneBN 40 ng/well (G9)	CellLineName (1) 12K / well CellsOnly 100% (G10)	CellLineName (1) 12K / well CellsOnly 100% (G11)	CellLineName (1) 12K / well GeneBO 40 ng/well (B2)	CellLineName (1) 12K / well GeneBO 40 ng/well (B3)	CellLineName (1) 12K / well GeneBO 40 ng/well (B4)	CellLineName (1) 12K / well GeneBO 40 ng/well (B5)	CellLineName (1) 12K / well GeneBP 40 ng/well (B6)	CellLineName (1) 12K / well GeneBP 40 ng/well (B7)	CellLineName (1) 12K / well GeneBP 40 ng/well (B8)	CellLineName (1) 12K / well GeneBP 40 ng/well (B9)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B10)	CellLineName_Control (1) 12K / well GeneC 40 ng/well (B11)	CellLineName (1) 12K / well GeneBQ 40 ng/well (C2)	CellLineName (1) 12K / well GeneBQ 40 ng/well (C3)	CellLineName (1) 12K / well GeneBQ 40 ng/well (C4)	CellLineName (1) 12K / well GeneBQ 40 ng/well (C5)	CellLineName (1) 12K / well GeneBR 40 ng/well (C6)	CellLineName (1) 12K / well GeneBR 40 ng/well (C7)	CellLineName (1) 12K / well GeneBR 40 ng/well (C8)	CellLineName (1) 12K / well GeneBR 40 ng/well (C9)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C10)	CellLineName_Control (1) 12K / well GeneF 40 ng/well (C11)	CellLineName (1) 12K / well GeneBS 40 ng/well (D2)	CellLineName (1) 12K / well GeneBS 40 ng/well (D3)	CellLineName (1) 12K / well GeneBS 40 ng/well (D4)	CellLineName (1) 12K / well GeneBS 40 ng/well (D5)	CellLineName (1) 12K / well GeneBT 40 ng/well (D6)	CellLineName (1) 12K / well GeneBT 40 ng/well (D7)	CellLineName (1) 12K / well GeneBT 40 ng/well (D8)	CellLineName (1) 12K / well GeneBT 40 ng/well (D9)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D10)	CellLineName_Control (1) 12K / well GeneI 40 ng/well (D11)	CellLineName (1) 12K / well GeneBU 40 ng/well (E2)	CellLineName (1) 12K / well GeneBU 40 ng/well (E3)	CellLineName (1) 12K / well GeneBU 40 ng/well (E4)	CellLineName (1) 12K / well GeneBU 40 ng/well (E5)	CellLineName (1) 12K / well GeneBV 40 ng/well (E6)	CellLineName (1) 12K / well GeneBV 40 ng/well (E7)	CellLineName (1) 12K / well GeneBV 40 ng/well (E8)	CellLineName (1) 12K / well GeneBV 40 ng/well (E9)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E10)	CellLineName_Control (1) 12K / well GeneL 40 ng/well (E11)	CellLineName (1) 12K / well GeneBX 40 ng/well (F2)	CellLineName (1) 12K / well GeneBX 40 ng/well (F3)	CellLineName (1) 12K / well GeneBX 40 ng/well (F4)	CellLineName (1) 12K / well GeneBX 40 ng/well (F5)	CellLineName (1) 12K / well GeneBY 40 ng/well (F6)	CellLineName (1) 12K / well GeneBY 40 ng/well (F7)	CellLineName (1) 12K / well GeneBY 40 ng/well (F8)	CellLineName (1) 12K / well GeneBY 40 ng/well (F9)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F10)	CellLineName_Control (1) 12K / well GeneO 40 ng/well (F11)	CellLineName (1) 12K / well GeneBZ 40 ng/well (G2)	CellLineName (1) 12K / well GeneBZ 40 ng/well (G3)	CellLineName (1) 12K / well GeneBZ 40 ng/well (G4)	CellLineName (1) 12K / well GeneBZ 40 ng/well (G5)	CellLineName (1) 12K / well GeneCA 40 ng/well (G6)	CellLineName (1) 12K / well GeneCA 40 ng/well (G7)	CellLineName (1) 12K / well GeneCA 40 ng/well (G8)	CellLineName (1) 12K / well GeneCA 40 ng/well (G9)	CellLineName (1) 12K / well CellsOnly 100% (G10)	CellLineName (1) 12K / well CellsOnly 100% (G11)
11/01/2021 16:30	0	27.44176	28.2376	28.35581	28.29252	27.31261	27.05609	29.58153	28.53186	26.66441	25.41311	27.32392	28.81626	30.91024	27.14821	26.72375	26.81951	27.32888	28.61475	26.88226	25.87637	29.64774	32.26994	27.16759	27.07108	28.28645	26.12522	27.12387	28.7691	29.5671	27.51424	26.10331	27.80248	27.3861	26.76037	27.16515	26.90584	27.37366	26.52803	28.4945	27.19992	27.20397	27.47328	27.9848	26.86974	26.94406	27.41922	27.21667	28.26669	27.71689	27.5498	26.7496	26.49404	28.4199	28.83257	27.57447	26.64043	29.47787	28.55865	26.56188	27.53771	26.13275	26.52584	26.59006	28.02895	25.72867	25.31581	27.04638	25.32729	25.95323	25.49333	25.64715	27.36545	27.31273	25.60476	24.73702	25.64306	24.8802	25.68571	26.60481	25.67942	26.06272	26.73281	26.329	26.00075	26.27208	25.88985	24.77965	25.75354	25.19735	25.20245	25.82557	26.17093	25.21657	25.74491	25.16709	25.44076	25.5103	24.83551	25.15164	24.80376	25.72986	25.30655	24.83055	27.98426	26.33659	25.95643	25.31727	25.62033	24.79495	24.94168	24.84756	25.88948	26.04441	25.686	27.23877	28.52976	26.11028	25.74761	25.4818	23.75855	24.7259	25.47736	26.17966	28.12576	27.30483	26.15072	26.17616	25.81183	25.41899	24.37321	25.14719	25.58775	26.34642	24.52614	24.74245	23.53734	27.74848	26.54621	26.24559	26.93869	25.40998	25.80728	26.24094	24.90575	26.66421	25.12211	25.90433	27.0637	26.05823	25.07035	26.21841	28.20102	25.73782	26.37272	24.5616	24.23534	25.69752	24.33721	26.82976	24.90668	26.00785	27.60711	26.16414	25.36763	25.46839	27.38183	25.59078	27.48883	28.74599	24.53263	26.47385	25.6433	27.71714	27.64196	25.82709	26.84459	26.61716	29.65966	25.49765	25.18144	25.70168	26.6251	27.60501	27.52773	26.99203	26.99837	29.7036	28.73652	27.29445	25.59501	26.60473	28.18318	29.74879	28.71694	26.05738	26.33501	26.12614	27.64551	27.3271	25.40905	29.16782	31.1207	27.60642	26.74703	26.47806	25.71693	26.57477	27.49897	28.726	25.75204	26.88391	28.15996	27.76129	26.2541	27.01855	25.33464	25.55664	26.5583	27.09002	25.83844	26.75996	28.28598	27.83151	26.08543	27.4839	25.72206	27.36871	28.02043	27.85216	25.49167	26.79318	27.25038	29.03472	30.00736	28.297	27.01147	28.9112	29.36598	26.87793	26.40993	28.90838	26.79487	27.90341	27.68838	27.2959	27.2659	27.77084	27.55496	28.96227	25.73703	27.32372	26.55861	28.5831	26.6293	26.49258	26.50077	26.1748	27.69691	28.61257	26.28469	27.07289	28.94693	27.13195	26.5967	27.15742	27.81073	25.43162	26.15578	28.72384	26.25948	27.2485	31.0977	30.28503	27.16772	26.35251	25.48828	25.35471	28.4115	28.15565	25.13801	25.63031	27.19646	29.20271	26.82642	26.18965	25.7949	27.97784	28.38624	28.15413	24.93016	26.07512	24.83098	27.73	27.74939	26.72134	26.9276	27.34668	27.8953	25.82928	25.44251	28.12844	27.63861	28.27885	29.59404	28.62735	28.70365	28.59026	28.1023	27.17881	26.92093	27.26509	29.60839	28.13312	27.77197	27.41136	27.56814	27.11836	27.84167	28.26135	28.4134	26.832	28.36223	27.06542	26.93127	28.56363	26.92442	27.05912	27.5556	26.84541	26.79668	26.67134	27.67954	27.35207	27.41092	26.8387	27.04605	27.39286	27.93752	26.97887	26.94649	26.44517	26.90778	27.01655	29.68906	27.38017	27.85747	27.73954	27.80481	27.19244	27.99725	26.48263	27.33231	28.40122	27.8911	28.68223	29.60029	27.15926	27.9092	26.56611	25.87547
